id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec114-1-1,"Marginal cell longer than distance from its apex to wing tip (Fig. 114-1b); a few long, whiplike setae arising from preoccipital ridge behind summit of eye and usually reaching anterior margin of tegula (but scarcely reaching anterior margin of scutum in subgenus Triepicharis)",Epicharis,"Marginal cell shorter than distance from its apex to wing tip (Fig. 114-1a); whiplike setae arising behind summit of eye absent, or, ifpresent (subgenus Ptilotopus), then reaching only to anterior margin of scutum",Centris,Epicharis,Centris
