id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec66-5-1,"Scutum rather densely punctate; scutellum bigibbous, the two convexities not or scarcely punctate",E. (Eupetersia s. str.),"Scutum with widely separated punctures; scutellum gently convex, with punctation similar to that of scutum",E. (Nesoeupetersia),E. (Eupetersia s. str.),E. (Nesoeupetersia)
