id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec51-9-1,Long hairs of fore tarsus of female curved; gonobase of male absent or completely enclosed in bases of gonocoxites,M. (Erythrandrena),"Long hairs of fore tarsus of female straight; gonobase of male present, a narrow ring (Fig. 51-7a, b)",M. (Megandrena s. str.),M. (Erythrandrena),M. (Megandrena s. str.)
