id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec104-2-1,"Propodeal triangle microstriate; posterior margin of ﬁrst submarginal cell about twice as long as apical margin; maxillary palpus six-segmented; metasomal terga with apical bands of pale hairs; suprategular carina curved cephalad of tegula, following tegular margin, reaching mesoscutum-pronotal lobe boundary close to tegula",P . (Ecclitodes),"Propodeal triangle polished, smooth or with few scattered punctures; posterior margin of ﬁrst submarginal cell less than 1.5 times as long as apical margin (Fig. 1043b); maxillary palpus fourto ﬁve-segmented; metasomal terga black or variously patterned with pale hairs, an apical band, when present, appearing only on T1; suprategular carina slightly curved, directed anteriorly, diverging from tegular margin and reaching mesoscutum-pronotal lobe boundary near middle of that margin",P . (Parepeolus s. str.),P . (Ecclitodes),P . (Parepeolus s. str.)
