id,left_text,left_target,right_text,right_target,left_target_info,right_target_info
sec58-1-1,Outer groove of mandible broadened and fading away toward mandibular base (Fig. 58-5a); episternal groove usually curving posteriorly to scrobe (Fig. 58-6a),Perdita,"Outer groove of mandible narrow basally (as it is apically) and bent upward, cutting diagonally across mandible to acetabulum (Fig. 58-5b); episternal groove absent or short, not curving posteriorly to scrobe (Fig. 58-6b)",Macrotera,Perdita,Macrotera
